Site_Code,Site_Name,Sample_Date,Year_Sampled,Quadrat_Num,Elevation,Species_Name,Percent_Cover
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,4,Upper (1.5 m MLLW),unidentified tunicate,12
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Acrosiphonia sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Alaria marginata,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Analipus japonicus,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),barnacle,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Devalerea sp.,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Elachista fucicola,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),encrusting bryozoan,92
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),foliose coralline algae,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Fucus distichus,48
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Mastocarpus sp.,12
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Mazzaella sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Melanosiphon / Scytosiphon sp.,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Odonthalia / Neorhodomela sp.,16
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Phycodrys / Tokidadendron sp.,16
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Polyostea / Polysiphonia sp.,32
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Spirorbidae,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Mid (0.5 m MLLW),Ulva sp.,56
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),barnacle,36
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),Devalerea sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),encrusting bryozoan,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),Fucus distichus,100
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),Gloiopeltis furcata,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),Halosaccion glandiforme,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),Mastocarpus sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),Mazzaella sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),non-coralline algal crust,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),Odonthalia / Neorhodomela sp.,16
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),Polyostea / Polysiphonia sp.,12
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),Pylaiella littoralis,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),Ulva sp.,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,5,Upper (1.5 m MLLW),unidentified tunicate,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),Alaria marginata,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),Devalerea sp.,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),Elachista fucicola,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),encrusting bryozoan,92
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),foliose coralline algae,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),Fucus distichus,56
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),Halosaccion glandiforme,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),Mastocarpus sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),Mazzaella sp.,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),non-coralline algal crust,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),Odonthalia / Neorhodomela sp.,48
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),Phycodrys / Tokidadendron sp.,28
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),Polyostea / Polysiphonia sp.,24
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Mid (0.5 m MLLW),Ulva sp.,56
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Upper (1.5 m MLLW),barnacle,68
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,32
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Upper (1.5 m MLLW),encrusting bryozoan,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Upper (1.5 m MLLW),Endocladia muricata,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Upper (1.5 m MLLW),Fucus distichus,32
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Upper (1.5 m MLLW),Gloiopeltis furcata,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Upper (1.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Upper (1.5 m MLLW),Mastocarpus sp.,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Upper (1.5 m MLLW),Mazzaella sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Upper (1.5 m MLLW),non-coralline algal crust,16
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Upper (1.5 m MLLW),Polyostea / Polysiphonia sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Upper (1.5 m MLLW),Ulva sp.,28
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,6,Upper (1.5 m MLLW),unidentified tunicate,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),Alaria marginata,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),Devalerea sp.,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),encrusting bryozoan,76
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),foliose coralline algae,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),Fucus distichus,52
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),Halosaccion glandiforme,12
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),Mastocarpus sp.,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),Mazzaella sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),non-coralline algal crust,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),Odonthalia / Neorhodomela sp.,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),Phycodrys / Tokidadendron sp.,12
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),Polyostea / Polysiphonia sp.,36
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Mid (0.5 m MLLW),Ulva sp.,56
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Upper (1.5 m MLLW),bare substrate,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Upper (1.5 m MLLW),barnacle,88
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Upper (1.5 m MLLW),Fucus distichus,96
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Upper (1.5 m MLLW),Gloiopeltis furcata,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Upper (1.5 m MLLW),Mastocarpus sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Upper (1.5 m MLLW),Mazzaella sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Upper (1.5 m MLLW),Odonthalia / Neorhodomela sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Upper (1.5 m MLLW),Polyostea / Polysiphonia sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,7,Upper (1.5 m MLLW),Ulva sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Mid (0.5 m MLLW),Alaria marginata,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Mid (0.5 m MLLW),Devalerea sp.,16
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Mid (0.5 m MLLW),encrusting bryozoan,60
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Mid (0.5 m MLLW),foliose coralline algae,16
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Mid (0.5 m MLLW),Fucus distichus,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Mid (0.5 m MLLW),Mastocarpus sp.,16
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Mid (0.5 m MLLW),Mazzaella sp.,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Mid (0.5 m MLLW),Odonthalia / Neorhodomela sp.,68
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Mid (0.5 m MLLW),Phycodrys / Tokidadendron sp.,24
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Mid (0.5 m MLLW),Polyostea / Polysiphonia sp.,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Mid (0.5 m MLLW),Ulva sp.,68
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Upper (1.5 m MLLW),barnacle,80
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Upper (1.5 m MLLW),Elachista fucicola,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Upper (1.5 m MLLW),encrusting bryozoan,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Upper (1.5 m MLLW),Fucus distichus,68
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Upper (1.5 m MLLW),Gloiopeltis furcata,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Upper (1.5 m MLLW),Mastocarpus sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Upper (1.5 m MLLW),Mazzaella sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Upper (1.5 m MLLW),non-coralline algal crust,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Upper (1.5 m MLLW),Odonthalia / Neorhodomela sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Upper (1.5 m MLLW),Polyostea / Polysiphonia sp.,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Upper (1.5 m MLLW),Ulva sp.,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,8,Upper (1.5 m MLLW),unidentified tunicate,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Mid (0.5 m MLLW),Devalerea sp.,24
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Mid (0.5 m MLLW),encrusting bryozoan,44
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Mid (0.5 m MLLW),foliose coralline algae,28
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Mid (0.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Mid (0.5 m MLLW),non-coralline algal crust,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Mid (0.5 m MLLW),Odonthalia / Neorhodomela sp.,64
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Mid (0.5 m MLLW),Phycodrys / Tokidadendron sp.,32
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Mid (0.5 m MLLW),Polyostea / Polysiphonia sp.,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Mid (0.5 m MLLW),Soranthera ulvoidea,12
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Mid (0.5 m MLLW),Ulva sp.,44
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Upper (1.5 m MLLW),bare substrate,12
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Upper (1.5 m MLLW),barnacle,56
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,48
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Upper (1.5 m MLLW),Fucus distichus,28
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Upper (1.5 m MLLW),Gloiopeltis furcata,24
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Upper (1.5 m MLLW),Mastocarpus sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Upper (1.5 m MLLW),non-coralline algal crust,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,9,Upper (1.5 m MLLW),Ulva sp.,12
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Mid (0.5 m MLLW),Acrosiphonia sp.,40
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Mid (0.5 m MLLW),Analipus japonicus,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Mid (0.5 m MLLW),Devalerea sp.,16
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Mid (0.5 m MLLW),encrusting bryozoan,52
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Mid (0.5 m MLLW),Fucus distichus,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Mid (0.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Mid (0.5 m MLLW),Mastocarpus sp.,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Mid (0.5 m MLLW),Melanosiphon / Scytosiphon sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Mid (0.5 m MLLW),non-coralline algal crust,28
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Mid (0.5 m MLLW),Polyostea / Polysiphonia sp.,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Mid (0.5 m MLLW),Ulva sp.,36
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Upper (1.5 m MLLW),bare substrate,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Upper (1.5 m MLLW),barnacle,68
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Upper (1.5 m MLLW),Endocladia muricata,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Upper (1.5 m MLLW),Fucus distichus,48
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Upper (1.5 m MLLW),Gloiopeltis furcata,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Upper (1.5 m MLLW),Mastocarpus sp.,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Upper (1.5 m MLLW),Mazzaella sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Upper (1.5 m MLLW),non-coralline algal crust,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Upper (1.5 m MLLW),Polyostea / Polysiphonia sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,10,Upper (1.5 m MLLW),unidentified tunicate,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),Alaria marginata,16
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),barnacle,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),Devalerea sp.,40
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),Elachista fucicola,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),encrusting bryozoan,84
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),Fucus distichus,64
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),Halosaccion glandiforme,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),Mastocarpus sp.,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),Microcladia borealis,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),Odonthalia / Neorhodomela sp.,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),Polyostea / Polysiphonia sp.,28
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),Spirorbidae,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),Ulva sp.,52
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Mid (0.5 m MLLW),unidentified tunicate,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Upper (1.5 m MLLW),barnacle,32
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Upper (1.5 m MLLW),Devalerea sp.,12
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Upper (1.5 m MLLW),encrusting bryozoan,24
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Upper (1.5 m MLLW),foliose coralline algae,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Upper (1.5 m MLLW),Fucus distichus,72
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Upper (1.5 m MLLW),Halosaccion glandiforme,32
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Upper (1.5 m MLLW),Mastocarpus sp.,16
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Upper (1.5 m MLLW),Mazzaella sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Upper (1.5 m MLLW),non-coralline algal crust,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Upper (1.5 m MLLW),Odonthalia / Neorhodomela sp.,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Upper (1.5 m MLLW),Polyostea / Polysiphonia sp.,16
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,11,Upper (1.5 m MLLW),Ulva sp.,80
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Mid (0.5 m MLLW),Acrosiphonia sp.,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Mid (0.5 m MLLW),Alaria marginata,24
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Mid (0.5 m MLLW),Devalerea sp.,68
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Mid (0.5 m MLLW),Elachista fucicola,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Mid (0.5 m MLLW),encrusting bryozoan,56
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Mid (0.5 m MLLW),Fucus distichus,52
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Mid (0.5 m MLLW),Halosaccion glandiforme,28
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Mid (0.5 m MLLW),Mastocarpus sp.,16
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Mid (0.5 m MLLW),Mazzaella sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Mid (0.5 m MLLW),Odonthalia / Neorhodomela sp.,28
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Mid (0.5 m MLLW),Polyostea / Polysiphonia sp.,12
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Mid (0.5 m MLLW),Ulva sp.,80
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),Acrosiphonia sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),bare substrate,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),barnacle,52
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),Boreophyllum / Pyropia / Wildemania sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),Devalerea sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),encrusting bryozoan,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),Fucus distichus,80
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),Gloiopeltis furcata,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),Mastocarpus sp.,12
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),Mazzaella sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),non-coralline algal crust,8
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),Odonthalia / Neorhodomela sp.,4
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),Ulva sp.,20
KEP_B05_RI_02,McCarty Fjord,6/20/2012,2012,12,Upper (1.5 m MLLW),unidentified tunicate,4
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Mid (0.5 m MLLW),Acrosiphonia sp.,4
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Mid (0.5 m MLLW),Alaria marginata,8
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Mid (0.5 m MLLW),Devalerea sp.,24
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Mid (0.5 m MLLW),encrusting bryozoan,20
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Mid (0.5 m MLLW),encrusting coralline algae,4
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Mid (0.5 m MLLW),Leathesia marina,8
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Mid (0.5 m MLLW),Mazzaella sp.,16
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Mid (0.5 m MLLW),Melanosiphon / Scytosiphon sp.,4
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Mid (0.5 m MLLW),non-coralline algal crust,72
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Mid (0.5 m MLLW),Odonthalia / Neorhodomela sp.,40
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Mid (0.5 m MLLW),Polyostea / Polysiphonia sp.,80
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Mid (0.5 m MLLW),Tokidadendron bullatum,52
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Mid (0.5 m MLLW),Ulva / Monostroma sp.,12
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Upper (1.5 m MLLW),Acrosiphonia sp.,4
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Upper (1.5 m MLLW),barnacle,64
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Upper (1.5 m MLLW),encrusting coralline algae,96
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Upper (1.5 m MLLW),foliose coralline algae,4
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Upper (1.5 m MLLW),Fucus distichus,24
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Upper (1.5 m MLLW),Gloiopeltis furcata,24
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Upper (1.5 m MLLW),Halosaccion glandiforme,4
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Upper (1.5 m MLLW),Mazzaella sp.,28
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Upper (1.5 m MLLW),Odonthalia / Neorhodomela sp.,8
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,1,Upper (1.5 m MLLW),Ulva / Monostroma sp.,4
KEP_B05_RI_02,McCarty Fjord,6/23/2013,2013,2,Mid (0.5 m MLLW),Acrosiphonia sp.,4
